癤�Area	Line	Station	Date(YYYY-MM-DD)	Latitude	Longitude	Vertical change chart	Depth(m)	Water Temperature(℃)	T QC flag	Salinity(psu)	S QC flag	DO(ml/L)	D QC flag	QC Level	PO４(μmol/L)	NO２(μmol/L)	NO３(μmol/L)	SiO２(μmol/L)	pH	Water Transparency(m)	Baro(hPa)	Research Vessel
East Sea	102	04	1988-02-22 10:40	36.0767	129.615	Chart	0	12.8	1	34.53	1	5.28	1	1						7	1,034	GYONGBUK 853(KYONGBUK 853)
East Sea	102	04	1988-02-22 10:40	36.0767	129.615	Chart	10	12.7	1	34.57	1	5.54	1	1						7	1,034	GYONGBUK 853(KYONGBUK 853)
East Sea	102	04	1988-02-22 10:40	36.0767	129.615	Chart	20	11.4	1	34.60	1	5.42	1	1						7	1,034	GYONGBUK 853(KYONGBUK 853)
East Sea	102	04	1988-02-22 10:40	36.0767	129.615	Chart	30	11.1	1	34.54	1	5.26	1	1						7	1,034	GYONGBUK 853(KYONGBUK 853)
East Sea	102	04	1988-02-22 10:40	36.0767	129.615	Chart	50	9.0	1	34.49	1	5.1	1	1						7	1,034	GYONGBUK 853(KYONGBUK 853)
East Sea	102	04	1988-04-16 11:30	36.0767	129.615	Chart	0	12.5	1	34.58	1	6.77	1	1						7	1,026	GYONGBUK 853(KYONGBUK 853)
East Sea	102	04	1988-04-16 11:30	36.0767	129.615	Chart	10	11.7	1	34.58	1	6.48	1	1						7	1,026	GYONGBUK 853(KYONGBUK 853)
East Sea	102	04	1988-04-16 11:30	36.0767	129.615	Chart	20	11.1	1	34.57	1	6.35	1	1						7	1,026	GYONGBUK 853(KYONGBUK 853)
East Sea	102	04	1988-04-16 11:30	36.0767	129.615	Chart	30	9.2	1	34.48	1	6.16	1	1						7	1,026	GYONGBUK 853(KYONGBUK 853)
East Sea	102	04	1988-04-16 11:30	36.0767	129.615	Chart	50	7.5	1	34.25	1	5.86	1	1						7	1,026	GYONGBUK 853(KYONGBUK 853)
East Sea	102	04	1988-06-13 09:40	36.0767	129.615	Chart	0	17.8	1	33.99	1	6.03	1	1						11	1,008	GYONGBUK 853(KYONGBUK 853)
East Sea	102	04	1988-06-13 09:40	36.0767	129.615	Chart	10	15.4	1	34.13	1	6.2	1	1						11	1,008	GYONGBUK 853(KYONGBUK 853)
East Sea	102	04	1988-06-13 09:40	36.0767	129.615	Chart	20	14.2	1	34.22	1	5.96	1	1						11	1,008	GYONGBUK 853(KYONGBUK 853)
East Sea	102	04	1988-06-13 09:40	36.0767	129.615	Chart	30	10.5	1	34.26	1	5.48	1	1						11	1,008	GYONGBUK 853(KYONGBUK 853)
East Sea	102	04	1988-06-13 09:40	36.0767	129.615	Chart	50	8.3	1	34.16	1	5.58	1	1						11	1,008	GYONGBUK 853(KYONGBUK 853)
East Sea	102	04	1988-08-20 10:00	36.0767	129.615	Chart	0	26.8	1	31.89	1	4.33	1	1						8	1,005	GYONGBUK 853(KYONGBUK 853)
East Sea	102	04	1988-08-20 10:00	36.0767	129.615	Chart	10	25.1	1	32.79	1	4.53	1	1						8	1,005	GYONGBUK 853(KYONGBUK 853)
East Sea	102	04	1988-08-20 10:00	36.0767	129.615	Chart	20	24.0	1	33.20	1	4.37	1	1						8	1,005	GYONGBUK 853(KYONGBUK 853)
East Sea	102	04	1988-08-20 10:00	36.0767	129.615	Chart	30	16.3	1	34.50	1	4.21	1	1						8	1,005	GYONGBUK 853(KYONGBUK 853)
East Sea	102	04	1988-08-20 10:00	36.0767	129.615	Chart	50	14.8	1	34.51	1	4	1	1						8	1,005	GYONGBUK 853(KYONGBUK 853)
East Sea	102	04	1988-10-11 18:30	36.0767	129.615	Chart	0	22.2	1	33.56	1	5.32	1	1							1,015.5	GYONGBUK 853(KYONGBUK 853)
East Sea	102	04	1988-10-11 18:30	36.0767	129.615	Chart	10	22.2	1	33.55	1	5.66	1	1							1,015.5	GYONGBUK 853(KYONGBUK 853)
East Sea	102	04	1988-10-11 18:30	36.0767	129.615	Chart	20	22.2	1	33.55	1	5.53	1	1							1,015.5	GYONGBUK 853(KYONGBUK 853)
East Sea	102	04	1988-10-11 18:30	36.0767	129.615	Chart	30	22.1	1	33.59	1	5.26	1	1							1,015.5	GYONGBUK 853(KYONGBUK 853)
East Sea	102	04	1988-10-11 18:30	36.0767	129.615	Chart	50	13.8	1	34.41	1	5.01	1	1							1,015.5	GYONGBUK 853(KYONGBUK 853)
East Sea	102	04	1988-12-22 10:30	36.0767	129.615	Chart	0	12.8	1	34.39	1	6.07	1	1						12	1,033	GYONGBUK 853(KYONGBUK 853)
East Sea	102	04	1988-12-22 10:30	36.0767	129.615	Chart	10	12.8	1	34.31	1	5.72	1	1						12	1,033	GYONGBUK 853(KYONGBUK 853)
East Sea	102	04	1988-12-22 10:30	36.0767	129.615	Chart	20	12.7	1	34.26	1	5.63	1	1						12	1,033	GYONGBUK 853(KYONGBUK 853)
East Sea	102	04	1988-12-22 10:30	36.0767	129.615	Chart	30	12.3	1	34.22	1	5.98	1	1						12	1,033	GYONGBUK 853(KYONGBUK 853)
East Sea	102	04	1988-12-22 10:30	36.0767	129.615	Chart	50	11.9	1	34.17	1	6.64	1	1						12	1,033	GYONGBUK 853(KYONGBUK 853)
East Sea	102	05	1988-02-22 11:20	36.0767	129.6883	Chart	0	13.6	1	34.68	1	5.29	1	1						11	1,032	GYONGBUK 853(KYONGBUK 853)
