癤�Area	Line	Station	Date(YYYY-MM-DD)	Latitude	Longitude	Vertical change chart	Depth(m)	Water Temperature(℃)	T QC flag	Salinity(psu)	S QC flag	DO(ml/L)	D QC flag	QC Level	PO４(μmol/L)	NO２(μmol/L)	NO３(μmol/L)	SiO２(μmol/L)	pH	Water Transparency(m)	Baro(hPa)	Research Vessel
East Sea	102	00	2016-02-27 13:09	36.0767	129.5883	Chart	0	10.6	1	34.16	1	6.7751	1	1						7.1	1,029	TAMGU 3
East Sea	102	00	2016-02-27 13:09	36.0767	129.5883	Chart	10	10.6	1	34.16	1	6.7901	1	1						7.1	1,029	TAMGU 3
East Sea	102	00	2016-02-27 13:09	36.0767	129.5883	Chart	20	10.4	1	34.16	1	6.8436	1	1						7.1	1,029	TAMGU 3
East Sea	102	00	2016-02-27 13:09	36.0767	129.5883	Chart	30	10.2	1	34.17	1	6.9217	1	1						7.1	1,029	TAMGU 3
East Sea	102	00	2016-04-15 10:08	36.0767	129.5883	Chart	0	14.3	1	34.26	1	6.4162	1	1						4	1,030	TAMGU 3
East Sea	102	00	2016-04-15 10:08	36.0767	129.5883	Chart	10	14.1	1	34.25	1	6.4094	1	1						4	1,030	TAMGU 3
East Sea	102	00	2016-04-15 10:08	36.0767	129.5883	Chart	20	12.0	1	34.13	1	6.3977	1	1						4	1,030	TAMGU 3
East Sea	102	00	2016-04-15 10:08	36.0767	129.5883	Chart	30	8.3	1	34.08	1	6.1152	1	1						4	1,030	TAMGU 3
East Sea	102	00	2016-06-24 11:26	36.0767	129.5883	Chart	0	21.3	1	32.93	1	5.4722	1	1						8.5	1,004	TAMGU 3
East Sea	102	00	2016-06-24 11:26	36.0767	129.5883	Chart	10	18.1	1	33.55	1	5.8744	1	1						8.5	1,004	TAMGU 3
East Sea	102	00	2016-06-24 11:26	36.0767	129.5883	Chart	20	15.1	1	34.13	1	4.628	1	1						8.5	1,004	TAMGU 3
East Sea	102	00	2016-06-24 11:26	36.0767	129.5883	Chart	30	14.6	1	34.24	1	4.5882	1	1						8.5	1,004	TAMGU 3
East Sea	102	00	2016-08-13 12:23	36.0767	129.5883	Chart	0	28.9	1	30.77	1	5.2415	1	1						6	1,011	TAMGU 3
East Sea	102	00	2016-08-13 12:23	36.0767	129.5883	Chart	10	21.6	1	32.79	1	6.0854	1	1						6	1,011	TAMGU 3
East Sea	102	00	2016-08-13 12:23	36.0767	129.5883	Chart	20	13.3	1	34.17	1	4.0824	1	1						6	1,011	TAMGU 3
East Sea	102	00	2016-08-13 12:23	36.0767	129.5883	Chart	30	11.2	1	34.23	1	4.3572	1	1						6	1,011	TAMGU 3
East Sea	102	00	2016-10-17 11:54	36.0767	129.5883	Chart	0	20.9	1	31.73	1	5.6551	1	1						8	1,022	TAMGU 3
