癤�Area	Line	Station	Date(YYYY-MM-DD)	Latitude	Longitude	Vertical change chart	Depth(m)	Water Temperature(℃)	T QC flag	Salinity(psu)	S QC flag	DO(ml/L)	D QC flag	QC Level	PO４(μmol/L)	NO２(μmol/L)	NO３(μmol/L)	SiO２(μmol/L)	pH	Water Transparency(m)	Baro(hPa)	Research Vessel
East Sea	102	00	2013-02-27 14:56	36.0767	129.5883	Chart	0	10.7	1	34.17	1	5.94	1	1						11.3	1,021	TAMGU 3
East Sea	102	00	2013-02-27 14:56	36.0767	129.5883	Chart	10	10.5	1	34.18	1	5.93	1	1						11.3	1,021	TAMGU 3
East Sea	102	00	2013-02-27 14:56	36.0767	129.5883	Chart	20	10.4	1	34.21	1	5.96	1	1						11.3	1,021	TAMGU 3
East Sea	102	00	2013-02-27 14:56	36.0767	129.5883	Chart	30	10.4	1	34.21	1	5.94	1	1						11.3	1,021	TAMGU 3
East Sea	102	00	2013-04-19 18:15	36.0767	129.5883	Chart	0	13.3	1	34.13	1	5.79	1	1							1,025	TAMGU 3
East Sea	102	00	2013-04-19 18:15	36.0767	129.5883	Chart	10	13.0	1	34.10	1	5.78	1	1							1,025	TAMGU 3
East Sea	102	00	2013-04-19 18:15	36.0767	129.5883	Chart	20	12.7	1	34.11	1	5.82	1	1							1,025	TAMGU 3
East Sea	102	00	2013-04-19 18:15	36.0767	129.5883	Chart	30	12.6	1	34.13	1	5.77	1	1							1,025	TAMGU 3
East Sea	102	00	2013-06-12 13:29	36.0767	129.5883	Chart	0	20.0	1	33.32	1	5.23	1	1						10	1,014	TAMGU 3
East Sea	102	00	2013-06-12 13:29	36.0767	129.5883	Chart	10	17.2	1	33.76	1	5.62	1	1						10	1,014	TAMGU 3
East Sea	102	00	2013-06-12 13:29	36.0767	129.5883	Chart	20	13.0	1	34.06	1	6.7	1	1						10	1,014	TAMGU 3
East Sea	102	00	2013-06-12 13:29	36.0767	129.5883	Chart	30	6.8	1	34.13	1	5.31	1	1						10	1,014	TAMGU 3
East Sea	102	00	2013-10-30 07:55	36.0767	129.5883	Chart	0	19.7	1	33.16	1		1	1						9	1,029	TAMGU 3
East Sea	102	00	2013-10-30 07:55	36.0767	129.5883	Chart	10	19.7	1	33.16	1		1	1						9	1,029	TAMGU 3
East Sea	102	00	2013-10-30 07:55	36.0767	129.5883	Chart	20	19.8	1	33.20	1		1	1						9	1,029	TAMGU 3
East Sea	102	00	2013-10-30 07:55	36.0767	129.5883	Chart	30	19.3	1	33.39	1		1	1						9	1,029	TAMGU 3
East Sea	102	00	2013-12-17 02:52	36.0767	129.5883	Chart	0	14.1	1	34.13	1	5.3	1	1							1,032	TAMGU 3
East Sea	102	00	2013-12-17 02:52	36.0767	129.5883	Chart	10	14.1	1	34.12	1	5.29	1	1							1,032	TAMGU 3
East Sea	102	00	2013-12-17 02:52	36.0767	129.5883	Chart	20	14.0	1	34.12	1	5.26	1	1							1,032	TAMGU 3
East Sea	102	00	2013-12-17 02:52	36.0767	129.5883	Chart	30	13.8	1	34.14	1	5.18	1	1							1,032	TAMGU 3
East Sea	102	04	2013-02-27 14:40	36.0767	129.615	Chart	0	10.6	1	34.17	1	5.91	1	1						10	1,021	TAMGU 3
East Sea	102	04	2013-02-27 14:40	36.0767	129.615	Chart	10	10.5	1	34.17	1	5.95	1	1						10	1,021	TAMGU 3
East Sea	102	04	2013-02-27 14:40	36.0767	129.615	Chart	20	10.4	1	34.20	1	5.94	1	1						10	1,021	TAMGU 3
East Sea	102	04	2013-02-27 14:40	36.0767	129.615	Chart	30	10.3	1	34.21	1	5.97	1	1						10	1,021	TAMGU 3
East Sea	102	04	2013-02-27 14:40	36.0767	129.615	Chart	50	9.7	1	34.17	1	5.93	1	1						10	1,021	TAMGU 3
East Sea	102	04	2013-04-19 18:01	36.0767	129.615	Chart	0	13.5	1	34.15	1	5.78	1	1	0.213	0.451	2.951	6.83			1,024	TAMGU 3
East Sea	102	04	2013-04-19 18:01	36.0767	129.615	Chart	10	13.1	1	34.12	1	5.78	1	1							1,024	TAMGU 3
East Sea	102	04	2013-04-19 18:01	36.0767	129.615	Chart	20	12.6	1	34.13	1	5.85	1	1							1,024	TAMGU 3
East Sea	102	04	2013-04-19 18:01	36.0767	129.615	Chart	30	12.6	1	34.14	1	5.87	1	1							1,024	TAMGU 3
East Sea	102	04	2013-04-19 18:01	36.0767	129.615	Chart	50	11.6	1	34.15	1	5.63	1	1							1,024	TAMGU 3
East Sea	102	04	2013-06-12 13:15	36.0767	129.615	Chart	0	19.9	1	33.23	1	5.15	1	1						8.7	1,015	TAMGU 3
East Sea	102	04	2013-06-12 13:15	36.0767	129.615	Chart	10	19.4	1	33.24	1	5.14	1	1						8.7	1,015	TAMGU 3
East Sea	102	04	2013-06-12 13:15	36.0767	129.615	Chart	20	12.8	1	34.04	1	5.77	1	1						8.7	1,015	TAMGU 3
East Sea	102	04	2013-06-12 13:15	36.0767	129.615	Chart	30	8.0	1	34.15	1	4.9	1	1						8.7	1,015	TAMGU 3
East Sea	102	04	2013-06-12 13:15	36.0767	129.615	Chart	50	3.8	1	34.04	1	5.4	1	1						8.7	1,015	TAMGU 3
East Sea	102	04	2013-10-30 07:40	36.0767	129.615	Chart	0	20.1	1	33.25	1		1	1						10	1,029	TAMGU 3
East Sea	102	04	2013-10-30 07:40	36.0767	129.615	Chart	10	20.1	1	33.23	1		1	1						10	1,029	TAMGU 3
East Sea	102	04	2013-10-30 07:40	36.0767	129.615	Chart	20	20.1	1	33.25	1		1	1						10	1,029	TAMGU 3
East Sea	102	04	2013-10-30 07:40	36.0767	129.615	Chart	30	19.3	1	33.40	1		1	1						10	1,029	TAMGU 3
East Sea	102	04	2013-10-30 07:40	36.0767	129.615	Chart	50	7.8	1	34.12	1		1	1						10	1,029	TAMGU 3
East Sea	102	04	2013-12-17 02:37	36.0767	129.615	Chart	0	14.0	1	34.12	1	5.26	1	1							1,032	TAMGU 3
East Sea	102	04	2013-12-17 02:37	36.0767	129.615	Chart	10	14.0	1	34.12	1	5.24	1	1							1,032	TAMGU 3
East Sea	102	04	2013-12-17 02:37	36.0767	129.615	Chart	20	14.0	1	34.12	1	5.2	1	1							1,032	TAMGU 3
East Sea	102	04	2013-12-17 02:37	36.0767	129.615	Chart	30	13.9	1	34.13	1	5.2	1	1							1,032	TAMGU 3
East Sea	102	04	2013-12-17 02:37	36.0767	129.615	Chart	50	13.6	1	34.15	1	5.17	1	1							1,032	TAMGU 3
East Sea	102	05	2013-02-27 14:10	36.0767	129.6883	Chart	0	12.0	1	34.12	1	5.67	1	1	0.49	0.433	6.864	10.026		5	1,021	TAMGU 3
East Sea	102	05	2013-02-27 14:10	36.0767	129.6883	Chart	10	11.7	1	34.11	1	5.68	1	1						5	1,021	TAMGU 3
East Sea	102	05	2013-02-27 14:10	36.0767	129.6883	Chart	20	11.7	1	34.11	1	5.65	1	1	0.524	0.444	7.03	10.169		5	1,021	TAMGU 3
East Sea	102	05	2013-02-27 14:10	36.0767	129.6883	Chart	30	11.6	1	34.11	1	5.64	1	1						5	1,021	TAMGU 3
East Sea	102	05	2013-02-27 14:10	36.0767	129.6883	Chart	50	8.9	1	34.12	1	5.32	1	1	0.976	0.355	11.286	17.487		5	1,021	TAMGU 3
East Sea	102	05	2013-02-27 14:10	36.0767	129.6883	Chart	75	5.6	1	34.09	1	5.28	1	1						5	1,021	TAMGU 3
East Sea	102	05	2013-02-27 14:10	36.0767	129.6883	Chart	100	4.3	1	34.06	1	5.44	1	1	1.206	0.056	15.335	19.477		5	1,021	TAMGU 3
East Sea	102	05	2013-02-27 14:10	36.0767	129.6883	Chart	125	3.1	1	34.04	1	5.58	1	1						5	1,021	TAMGU 3
East Sea	102	05	2013-04-19 17:25	36.0767	129.6883	Chart	0	14.3	1	34.32	1	6.32	1	1	0.298	0.442	4.158	8.38			1,025	TAMGU 3
East Sea	102	05	2013-04-19 17:25	36.0767	129.6883	Chart	10	14.3	1	34.31	1	5.41	1	1							1,025	TAMGU 3
