癤�Area	Line	Station	Date(YYYY-MM-DD)	Latitude	Longitude	Vertical change chart	Depth(m)	Water Temperature(℃)	T QC flag	Salinity(psu)	S QC flag	DO(ml/L)	D QC flag	QC Level	PO４(μmol/L)	NO２(μmol/L)	NO３(μmol/L)	SiO２(μmol/L)	pH	Water Transparency(m)	Baro(hPa)	Research Vessel
East Sea	102	00	2012-02-14 19:15	36.0767	129.5883	Chart	0	11.3	1	34.36	1		1	1							1,030	TAMGU 3
East Sea	102	00	2012-02-14 19:15	36.0767	129.5883	Chart	10	11.3	1	34.36	1		1	1							1,030	TAMGU 3
East Sea	102	00	2012-02-14 19:15	36.0767	129.5883	Chart	20	11.2	1	34.36	1		1	1							1,030	TAMGU 3
East Sea	102	00	2012-02-14 19:15	36.0767	129.5883	Chart	30	11.2	1	34.35	1		1	1							1,030	TAMGU 3
East Sea	102	00	2012-02-14 19:15	36.0767	129.5883	Chart	50	9.8	1	34.25	1		1	1							1,030	TAMGU 3
East Sea	102	00	2012-04-13 11:00	36.0767	129.5883	Chart	0	13.1	1	34.42	1		1	1						15	1,010	TAMGU 3
East Sea	102	00	2012-04-13 11:00	36.0767	129.5883	Chart	10	13.1	1	34.41	1		1	1						15	1,010	TAMGU 3
East Sea	102	00	2012-04-13 11:00	36.0767	129.5883	Chart	20	12.5	1	34.39	1		1	1						15	1,010	TAMGU 3
East Sea	102	00	2012-04-13 11:00	36.0767	129.5883	Chart	30	11.5	1	34.37	1		1	1						15	1,010	TAMGU 3
East Sea	102	00	2012-04-13 11:00	36.0767	129.5883	Chart	50	7.4	1	34.23	1		1	1						15	1,010	TAMGU 3
East Sea	102	00	2012-06-17 07:40	36.0767	129.5883	Chart	0	19.7	1	33.54	1	5.3055	1	1						15	1,013	TAMGU 3
East Sea	102	00	2012-06-17 07:40	36.0767	129.5883	Chart	10	18.7	1	33.74	1	5.8607	1	1						15	1,013	TAMGU 3
East Sea	102	00	2012-06-17 07:40	36.0767	129.5883	Chart	20	16.9	1	33.97	1	6.3338	1	1						15	1,013	TAMGU 3
East Sea	102	00	2012-06-17 07:40	36.0767	129.5883	Chart	30	8.9	1	34.15	1	4.8655	1	1						15	1,013	TAMGU 3
