癤�Area	Line	Station	Date(YYYY-MM-DD)	Latitude	Longitude	Vertical change chart	Depth(m)	Water Temperature(℃)	T QC flag	Salinity(psu)	S QC flag	DO(ml/L)	D QC flag	QC Level	PO４(μmol/L)	NO２(μmol/L)	NO３(μmol/L)	SiO２(μmol/L)	pH	Water Transparency(m)	Baro(hPa)	Research Vessel
East Sea	102	00	2009-03-01 01:34	36.0767	129.5883	Chart	0	12.6	1	34.29	1	5.0413	1	1							1,030.5	TAMGU 5
East Sea	102	00	2009-03-01 01:34	36.0767	129.5883	Chart	10	12.6	1	34.29	1	5.0993	1	1							1,030.5	TAMGU 5
East Sea	102	00	2009-03-01 01:34	36.0767	129.5883	Chart	20	12.6	1	34.29	1	5.1631	1	1							1,030.5	TAMGU 5
East Sea	102	00	2009-03-01 01:34	36.0767	129.5883	Chart	30	12.1	1	34.27	1	5.2013	1	1							1,030.5	TAMGU 5
East Sea	102	00	2009-03-01 01:34	36.0767	129.5883	Chart	50	4.8	1	34.14	1	5.0079	1	1							1,030.5	TAMGU 5
East Sea	102	00	2009-04-17 19:50	36.0767	129.5883	Chart	0	13.6	1	34.60	1	4.1556	1	1							1,022	TAMGU 5
East Sea	102	00	2009-04-17 19:50	36.0767	129.5883	Chart	10	13.5	1	34.48	1	4.6566	1	1							1,022	TAMGU 5
East Sea	102	00	2009-04-17 19:50	36.0767	129.5883	Chart	20	13.4	1	34.22	1	4.038	1	1							1,022	TAMGU 5
East Sea	102	00	2009-04-17 19:50	36.0767	129.5883	Chart	30	13.3	1	34.23	1	5.7222	1	1							1,022	TAMGU 5
East Sea	102	00	2009-04-17 19:50	36.0767	129.5883	Chart	50	4.2	1	34.21	1	5.6891	1	1							1,022	TAMGU 5
East Sea	102	00	2009-06-14 12:15	36.0767	129.5883	Chart	0	18.1	1	33.88	1	5.5605	1	1							1,015	TAMGU 5
East Sea	102	00	2009-06-14 12:15	36.0767	129.5883	Chart	10	16.3	1	33.98	1	5.4842	1	1							1,015	TAMGU 5
East Sea	102	00	2009-06-14 12:15	36.0767	129.5883	Chart	20	12.0	1	34.21	1	4.698	1	1							1,015	TAMGU 5
East Sea	102	00	2009-06-14 12:15	36.0767	129.5883	Chart	30	9.2	1	34.23	1	4.4791	1	1							1,015	TAMGU 5
