癤�Area	Line	Station	Date(YYYY-MM-DD)	Latitude	Longitude	Vertical change chart	Depth(m)	Water Temperature(℃)	T QC flag	Salinity(psu)	S QC flag	DO(ml/L)	D QC flag	QC Level	PO４(μmol/L)	NO２(μmol/L)	NO３(μmol/L)	SiO２(μmol/L)	pH	Water Transparency(m)	Baro(hPa)	Research Vessel
East Sea	102	00	2011-01-08 15:45	36.0767	129.5883	Chart	0	13.7	2	34.31	2	5.8593	2	0							1,028	TAMGU 3
East Sea	102	00	2011-01-08 15:45	36.0767	129.5883	Chart	10	13.7	2	34.30	2	5.8597	2	0							1,028	TAMGU 3
East Sea	102	00	2011-01-08 15:45	36.0767	129.5883	Chart	20	13.7	2	34.30	2	5.8613	2	0							1,028	TAMGU 3
East Sea	102	00	2011-01-08 15:45	36.0767	129.5883	Chart	30	13.6	2	34.29	2	5.8766	2	0							1,028	TAMGU 3
East Sea	102	00	2011-01-08 15:45	36.0767	129.5883	Chart	50	13.6	2	34.29	2	5.8814	2	0							1,028	TAMGU 3
East Sea	102	00	2011-01-08 15:45	36.0767	129.5883	Chart	56	13.6	2	34.30	2	5.8818	2	0							1,028	TAMGU 3
East Sea	102	00	2011-02-23 14:30	36.0767	129.5883	Chart	0	10.5	1	34.38	1	6.2725	1	1						10	1,030	TAMGU 3
East Sea	102	00	2011-02-23 14:30	36.0767	129.5883	Chart	10	10.4	1	34.30	1	6.2942	1	1						10	1,030	TAMGU 3
East Sea	102	00	2011-02-23 14:30	36.0767	129.5883	Chart	20	10.3	1	34.29	1	6.3012	1	1						10	1,030	TAMGU 3
East Sea	102	00	2011-02-23 14:30	36.0767	129.5883	Chart	30	10.3	1	34.29	1	6.3069	1	1						10	1,030	TAMGU 3
East Sea	102	00	2011-02-23 14:30	36.0767	129.5883	Chart	50	9.6	1	34.21	1		1	1						10	1,030	TAMGU 3
East Sea	102	00	2011-04-17 09:00	36.0767	129.5883	Chart	0	12.7	1	34.50	1	5.9841	1	1						10	1,020	TAMGU 3
East Sea	102	00	2011-04-17 09:00	36.0767	129.5883	Chart	10	12.7	1	34.50	1	5.986	1	1						10	1,020	TAMGU 3
East Sea	102	00	2011-04-17 09:00	36.0767	129.5883	Chart	20	12.4	1	34.48	1	6.0155	1	1						10	1,020	TAMGU 3
East Sea	102	00	2011-04-17 09:00	36.0767	129.5883	Chart	30	12.2	1	34.47	1	6.0471	1	1						10	1,020	TAMGU 3
East Sea	102	00	2011-04-17 09:00	36.0767	129.5883	Chart	50	10.9	1	34.43	1	6.2196	1	1						10	1,020	TAMGU 3
East Sea	102	00	2011-04-17 09:00	36.0767	129.5883	Chart	52	10.5	2	34.41	2	6.2665	2	0						10	1,020	TAMGU 3
East Sea	102	00	2011-06-16 06:59	36.0767	129.5883	Chart	0		1		1		1	1							1,016	TAMGU 3
East Sea	102	00	2011-06-16 06:59	36.0767	129.5883	Chart	10		1		1		1	1							1,016	TAMGU 3
East Sea	102	00	2011-06-16 06:59	36.0767	129.5883	Chart	20		1		1		1	1							1,016	TAMGU 3
East Sea	102	00	2011-06-16 06:59	36.0767	129.5883	Chart	30		1		1		1	1							1,016	TAMGU 3
East Sea	102	00	2011-06-16 06:59	36.0767	129.5883	Chart	43		2		2		2	0							1,016	TAMGU 3
East Sea	102	00	2011-06-16 06:59	36.0767	129.5883	Chart	50		2		2		2	0							1,016	TAMGU 3
East Sea	102	00	2011-06-16 06:59	36.0767	129.5883	Chart	100		2		2		2	0							1,016	TAMGU 3
East Sea	102	00	2011-06-16 06:59	36.0767	129.5883	Chart	125		2		2		2	0							1,016	TAMGU 3
East Sea	102	00	2011-06-16 06:59	36.0767	129.5883	Chart	150		2		2		2	0							1,016	TAMGU 3
East Sea	102	00	2011-06-16 06:59	36.0767	129.5883	Chart	200		2		2		2	0							1,016	TAMGU 3
East Sea	102	00	2011-06-16 06:59	36.0767	129.5883	Chart	250		2		2		2	0							1,016	TAMGU 3
East Sea	102	00	2011-06-16 06:59	36.0767	129.5883	Chart	300		2		2		2	0							1,016	TAMGU 3
East Sea	102	00	2011-06-16 06:59	36.0767	129.5883	Chart	400		2		2		2	0							1,016	TAMGU 3
East Sea	102	00	2011-06-16 06:59	36.0767	129.5883	Chart	500		2		2		2	0							1,016	TAMGU 3
East Sea	102	00	2011-08-30 03:00	36.0767	129.5883	Chart	0	24.5	1	32.44	1	4.8448	1	1							1,020	TAMGU 3
East Sea	102	00	2011-08-30 03:00	36.0767	129.5883	Chart	10	23.5	1	32.83	1	4.9216	1	1							1,020	TAMGU 3
East Sea	102	00	2011-08-30 03:00	36.0767	129.5883	Chart	20	14.8	1	33.87	1		1	1							1,020	TAMGU 3
East Sea	102	00	2011-08-30 03:00	36.0767	129.5883	Chart	30	10.0	1	34.13	1		1	1							1,020	TAMGU 3
East Sea	102	00	2011-10-12 14:25	36.0767	129.5883	Chart	0	20.9	1	33.25	1	5.1408	1	1						10	1,024	TAMGU 3
East Sea	102	00	2011-10-12 14:25	36.0767	129.5883	Chart	10	20.5	1	33.21	1	5.1839	1	1						10	1,024	TAMGU 3
East Sea	102	00	2011-10-12 14:25	36.0767	129.5883	Chart	20	19.1	1	33.27	1		1	1						10	1,024	TAMGU 3
East Sea	102	00	2011-10-12 14:25	36.0767	129.5883	Chart	30	11.9	1	34.02	1		1	1						10	1,024	TAMGU 3
East Sea	102	00	2011-12-20 19:20	36.0767	129.5883	Chart	0	15.5	1	34.24	1	3.1641	1	1							1,030	TAMGU 3
East Sea	102	00	2011-12-20 19:20	36.0767	129.5883	Chart	10	15.6	1	34.24	1	3.5713	1	1							1,030	TAMGU 3
East Sea	102	00	2011-12-20 19:20	36.0767	129.5883	Chart	20	15.6	1	34.24	1	4.3291	1	1							1,030	TAMGU 3
East Sea	102	00	2011-12-20 19:20	36.0767	129.5883	Chart	30	15.6	1	34.24	1	4.6408	1	1							1,030	TAMGU 3
East Sea	102	00	2011-12-20 19:20	36.0767	129.5883	Chart	50	15.5	1	34.23	1	4.6904	1	1							1,030	TAMGU 3
East Sea	102	04	2011-01-08 15:35	36.0767	129.615	Chart	0	13.7	2	34.30	2	5.8625	2	0							1,028	TAMGU 3
East Sea	102	04	2011-01-08 15:35	36.0767	129.615	Chart	10	13.7	2	34.30	2	5.8605	2	0							1,028	TAMGU 3
East Sea	102	04	2011-01-08 15:35	36.0767	129.615	Chart	20	13.7	2	34.30	2	5.862	2	0							1,028	TAMGU 3
