癤�Area	Line	Station	Date(YYYY-MM-DD)	Latitude	Longitude	Vertical change chart	Depth(m)	Water Temperature(℃)	T QC flag	Salinity(psu)	S QC flag	DO(ml/L)	D QC flag	QC Level	PO４(μmol/L)	NO２(μmol/L)	NO３(μmol/L)	SiO２(μmol/L)	pH	Water Transparency(m)	Baro(hPa)	Research Vessel
East Sea	102	04	1985-02-05 11:40	36.0767	129.615	Chart	0	11.2	1	34.15	1	6.3	1	1						13	1,020	GYONGBUK 853(KYONGBUK 853)
East Sea	102	04	1985-02-05 11:40	36.0767	129.615	Chart	10	11.2	1	34.14	1	6.25	1	1						13	1,020	GYONGBUK 853(KYONGBUK 853)
East Sea	102	04	1985-02-05 11:40	36.0767	129.615	Chart	20	11.0	1	34.14	1	5.92	1	1						13	1,020	GYONGBUK 853(KYONGBUK 853)
East Sea	102	04	1985-02-05 11:40	36.0767	129.615	Chart	30	10.8	1	34.12	1	5.9	1	1						13	1,020	GYONGBUK 853(KYONGBUK 853)
East Sea	102	04	1985-02-05 11:40	36.0767	129.615	Chart	50	10.5	1	34.13	1	5.9	1	1						13	1,020	GYONGBUK 853(KYONGBUK 853)
East Sea	102	04	1985-04-16 13:30	36.0767	129.615	Chart	0	13.3	1	34.57	1	6.24	1	1						13	1,017	GYONGBUK 853(KYONGBUK 853)
East Sea	102	04	1985-04-16 13:30	36.0767	129.615	Chart	10	12.8	1	34.54	1	6.18	1	1						13	1,017	GYONGBUK 853(KYONGBUK 853)
East Sea	102	04	1985-04-16 13:30	36.0767	129.615	Chart	20	12.4	1	34.52	1	6.03	1	1						13	1,017	GYONGBUK 853(KYONGBUK 853)
East Sea	102	04	1985-04-16 13:30	36.0767	129.615	Chart	30	12.4	1	34.53	1	6.03	1	1						13	1,017	GYONGBUK 853(KYONGBUK 853)
East Sea	102	04	1985-04-16 13:30	36.0767	129.615	Chart	50	11.2	1	34.39	1	6.02	1	1						13	1,017	GYONGBUK 853(KYONGBUK 853)
East Sea	102	04	1985-06-06 16:00	36.0767	129.615	Chart	0	19.2	1	34.22	1	5.6	1	1						10	1,007	GYONGBUK 853(KYONGBUK 853)
East Sea	102	04	1985-06-06 16:00	36.0767	129.615	Chart	10	16.7	1	34.07	1	5.66	1	1						10	1,007	GYONGBUK 853(KYONGBUK 853)
East Sea	102	04	1985-06-06 16:00	36.0767	129.615	Chart	20	15.5	1	34.10	1	5.6	1	1						10	1,007	GYONGBUK 853(KYONGBUK 853)
East Sea	102	04	1985-06-06 16:00	36.0767	129.615	Chart	30	14.4	1	34.29	1	5.54	1	1						10	1,007	GYONGBUK 853(KYONGBUK 853)
East Sea	102	04	1985-06-06 16:00	36.0767	129.615	Chart	50	10.5	1	34.35	1	5.23	1	1						10	1,007	GYONGBUK 853(KYONGBUK 853)
East Sea	102	04	1985-08-07 16:35	36.0767	129.615	Chart	0	19.1	1	32.74	1	5.58	1	1						5	1,001.5	GYONGBUK 853(KYONGBUK 853)
East Sea	102	04	1985-08-07 16:35	36.0767	129.615	Chart	10	16.9	1	34.09	1	5.47	1	1						5	1,001.5	GYONGBUK 853(KYONGBUK 853)
East Sea	102	04	1985-08-07 16:35	36.0767	129.615	Chart	20	16.3	1	34.40	1	5.57	1	1						5	1,001.5	GYONGBUK 853(KYONGBUK 853)
East Sea	102	04	1985-08-07 16:35	36.0767	129.615	Chart	30	15.2	1	34.56	1	5.37	1	1						5	1,001.5	GYONGBUK 853(KYONGBUK 853)
East Sea	102	04	1985-08-07 16:35	36.0767	129.615	Chart	50	13.0	1	34.35	1	5.22	1	1						5	1,001.5	GYONGBUK 853(KYONGBUK 853)
East Sea	102	04	1985-10-19 09:40	36.0767	129.615	Chart	0	20.4	1	32.96	1	5.18	1	1						12	1,022.5	GYONGBUK 853(KYONGBUK 853)
East Sea	102	04	1985-10-19 09:40	36.0767	129.615	Chart	10	20.4	1	32.93	1	5.03	1	1						12	1,022.5	GYONGBUK 853(KYONGBUK 853)
East Sea	102	04	1985-10-19 09:40	36.0767	129.615	Chart	20	20.4	1	33.25	1	4.99	1	1						12	1,022.5	GYONGBUK 853(KYONGBUK 853)
East Sea	102	04	1985-10-19 09:40	36.0767	129.615	Chart	30	19.2	1	33.29	1	4.9	1	1						12	1,022.5	GYONGBUK 853(KYONGBUK 853)
East Sea	102	04	1985-10-19 09:40	36.0767	129.615	Chart	50	10.5	1	34.26	1	5.18	1	1						12	1,022.5	GYONGBUK 853(KYONGBUK 853)
East Sea	102	04	1985-12-20 19:10	36.0767	129.615	Chart	0	12.6	1	34.13	1	6.3	1	1							1,030	GYONGBUK 853(KYONGBUK 853)
East Sea	102	04	1985-12-20 19:10	36.0767	129.615	Chart	10	12.7	1	34.12	1	6.3	1	1							1,030	GYONGBUK 853(KYONGBUK 853)
East Sea	102	04	1985-12-20 19:10	36.0767	129.615	Chart	20	12.6	1	34.17	1	6.1	1	1							1,030	GYONGBUK 853(KYONGBUK 853)
East Sea	102	04	1985-12-20 19:10	36.0767	129.615	Chart	30	12.5	1	34.18	1	5.8	1	1							1,030	GYONGBUK 853(KYONGBUK 853)
East Sea	102	04	1985-12-20 19:10	36.0767	129.615	Chart	50	11.6	1	34.16	1	5.5	1	1							1,030	GYONGBUK 853(KYONGBUK 853)
East Sea	102	05	1985-02-05 12:25	36.0767	129.6883	Chart	0	11.5	1	34.15	1	6.2	1	1						14	1,019.5	GYONGBUK 853(KYONGBUK 853)
East Sea	102	05	1985-02-05 12:25	36.0767	129.6883	Chart	10	11.7	1	34.15	1	6.1	1	1						14	1,019.5	GYONGBUK 853(KYONGBUK 853)
East Sea	102	05	1985-02-05 12:25	36.0767	129.6883	Chart	20	11.6	1	34.13	1	6.08	1	1						14	1,019.5	GYONGBUK 853(KYONGBUK 853)
East Sea	102	05	1985-02-05 12:25	36.0767	129.6883	Chart	30	11.2	1	34.20	1	5.9	1	1						14	1,019.5	GYONGBUK 853(KYONGBUK 853)
East Sea	102	05	1985-02-05 12:25	36.0767	129.6883	Chart	50	10.2	1	34.09	1	5.92	1	1						14	1,019.5	GYONGBUK 853(KYONGBUK 853)
East Sea	102	05	1985-02-05 12:25	36.0767	129.6883	Chart	75	6.2	1	34.04	1	5.69	1	1						14	1,019.5	GYONGBUK 853(KYONGBUK 853)
East Sea	102	05	1985-02-05 12:25	36.0767	129.6883	Chart	82	2.5	2	34.05	2	5.45	2	0						14	1,019.5	GYONGBUK 853(KYONGBUK 853)
East Sea	102	05	1985-02-05 12:25	36.0767	129.6883	Chart	129	1.8	2	34.05	2	5.41	2	0						14	1,019.5	GYONGBUK 853(KYONGBUK 853)
