癤�Area	Line	Station	Date(YYYY-MM-DD)	Latitude	Longitude	Vertical change chart	Depth(m)	Water Temperature(℃)	T QC flag	Salinity(psu)	S QC flag	DO(ml/L)	D QC flag	QC Level	PO４(μmol/L)	NO２(μmol/L)	NO３(μmol/L)	SiO２(μmol/L)	pH	Water Transparency(m)	Baro(hPa)	Research Vessel
East Sea	102	04	1975-02-20 10:10	36.0767	129.615	Chart	0	11.1	1	34.26	1		1	1						6	1,017	JIRISAN HO(CHIRISAN HO)
East Sea	102	04	1975-02-20 10:10	36.0767	129.615	Chart	10	11.7	1	34.21	1		1	1						6	1,017	JIRISAN HO(CHIRISAN HO)
East Sea	102	04	1975-02-20 10:10	36.0767	129.615	Chart	20	11.7	1	34.20	1		1	1						6	1,017	JIRISAN HO(CHIRISAN HO)
East Sea	102	04	1975-02-20 10:10	36.0767	129.615	Chart	30	11.8	1	34.20	1		1	1						6	1,017	JIRISAN HO(CHIRISAN HO)
East Sea	102	04	1975-02-20 10:10	36.0767	129.615	Chart	50	11.7	1	34.09	1		1	1						6	1,017	JIRISAN HO(CHIRISAN HO)
East Sea	102	04	1975-04-24 15:40	36.0767	129.615	Chart	0	15.2	1	34.44	1		1	1						11	1,024	JIRISAN HO(CHIRISAN HO)
East Sea	102	04	1975-04-24 15:40	36.0767	129.615	Chart	10	14.3	1	34.47	1		1	1						11	1,024	JIRISAN HO(CHIRISAN HO)
East Sea	102	04	1975-04-24 15:40	36.0767	129.615	Chart	20	14.2	1	34.48	1		1	1						11	1,024	JIRISAN HO(CHIRISAN HO)
East Sea	102	04	1975-04-24 15:40	36.0767	129.615	Chart	30	14.0	1	34.46	1		1	1						11	1,024	JIRISAN HO(CHIRISAN HO)
East Sea	102	04	1975-04-24 15:40	36.0767	129.615	Chart	50	13.5	1	34.41	1		1	1						11	1,024	JIRISAN HO(CHIRISAN HO)
East Sea	102	04	1975-06-19 11:00	36.0767	129.615	Chart	0	20.9	1	33.47	1		1	1						9	1,009.5	TAEBAEKSAN HO
East Sea	102	04	1975-06-19 11:00	36.0767	129.615	Chart	10	16.3	1	33.83	1		1	1						9	1,009.5	TAEBAEKSAN HO
East Sea	102	04	1975-06-19 11:00	36.0767	129.615	Chart	20	13.2	1	34.25	1		1	1						9	1,009.5	TAEBAEKSAN HO
East Sea	102	04	1975-06-19 11:00	36.0767	129.615	Chart	30	8.9	1	34.30	1		1	1						9	1,009.5	TAEBAEKSAN HO
East Sea	102	04	1975-06-19 11:00	36.0767	129.615	Chart	50	3.8	1	34.14	1		1	1						9	1,009.5	TAEBAEKSAN HO
East Sea	102	04	1975-08-14 06:40	36.0767	129.615	Chart	0	25.1	1	30.72	1		1	1						14	1,005	TAEBAEKSAN HO
East Sea	102	04	1975-08-14 06:40	36.0767	129.615	Chart	10	16.1	1	33.19	1		1	1						14	1,005	TAEBAEKSAN HO
East Sea	102	04	1975-08-14 06:40	36.0767	129.615	Chart	20	12.3	1	34.16	1		1	1						14	1,005	TAEBAEKSAN HO
East Sea	102	04	1975-08-14 06:40	36.0767	129.615	Chart	30	11.8	1	34.22	1		1	1						14	1,005	TAEBAEKSAN HO
East Sea	102	04	1975-08-14 06:40	36.0767	129.615	Chart	50	5.2	1		4		1	1						14	1,005	TAEBAEKSAN HO
East Sea	102	04	1975-10-12 08:40	36.0767	129.615	Chart	0	19.3	1	32.02	1		1	1						17	1,014	TAEBAEKSAN HO
East Sea	102	04	1975-10-12 08:40	36.0767	129.615	Chart	10	20.8	1	32.33	1		1	1						17	1,014	TAEBAEKSAN HO
East Sea	102	04	1975-10-12 08:40	36.0767	129.615	Chart	20	17.1	1	33.38	1		1	1						17	1,014	TAEBAEKSAN HO
East Sea	102	04	1975-10-12 08:40	36.0767	129.615	Chart	30	13.0	1	34.04	1		1	1						17	1,014	TAEBAEKSAN HO
East Sea	102	04	1975-10-12 08:40	36.0767	129.615	Chart	50	10.8	1	34.20	1		1	1						17	1,014	TAEBAEKSAN HO
East Sea	102	04	1975-12-20 17:40	36.0767	129.615	Chart	0	14.3	1	33.99	1		1	1							1,028	JIRISAN HO(CHIRISAN HO)
East Sea	102	04	1975-12-20 17:40	36.0767	129.615	Chart	10	14.8	1	33.98	1		1	1							1,028	JIRISAN HO(CHIRISAN HO)
East Sea	102	04	1975-12-20 17:40	36.0767	129.615	Chart	20	15.0	1	33.98	1		1	1							1,028	JIRISAN HO(CHIRISAN HO)
East Sea	102	04	1975-12-20 17:40	36.0767	129.615	Chart	30	15.1	1	33.96	1		1	1							1,028	JIRISAN HO(CHIRISAN HO)
East Sea	102	04	1975-12-20 17:40	36.0767	129.615	Chart	50	14.6	1		4		1	1							1,028	JIRISAN HO(CHIRISAN HO)
East Sea	102	05	1975-02-20 11:10	36.0767	129.6883	Chart	0	12.1	1	34.23	1		1	1						11	1,017	JIRISAN HO(CHIRISAN HO)
